search_text,document_id,document_type,trade,certification_group,importance,selection_rule,certification_name,ncs_code,review_status,source_file
용접 - 솔리드와이어 맞대기용접 용접 지원자에게 관련된 NCS 능력단위는 솔리드와이어 맞대기용접이다. NCS 코드는 1601050213_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050213_21v4,능력요건-00104,NCS 능력 요구사항,용접,,,,,1601050213_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 솔리드와이어 필릿용접 용접 지원자에게 관련된 NCS 능력단위는 솔리드와이어 필릿용접이다. NCS 코드는 1601050212_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050212_21v4,능력요건-00105,NCS 능력 요구사항,용접,,,,,1601050212_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 솔리드와이어용접 비드쌓기 용접 지원자에게 관련된 NCS 능력단위는 솔리드와이어용접 비드쌓기이다. NCS 코드는 1601050211_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050211_21v4,능력요건-00106,NCS 능력 요구사항,용접,,,,,1601050211_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 플럭스코어드와이어 맞대기용접 용접 지원자에게 관련된 NCS 능력단위는 플럭스코어드와이어 맞대기용접이다. NCS 코드는 1601050216_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050216_21v4,능력요건-00107,NCS 능력 요구사항,용접,,,,,1601050216_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 플럭스코어드와이어 비드쌓기 용접 지원자에게 관련된 NCS 능력단위는 플럭스코어드와이어 비드쌓기이다. NCS 코드는 1601050214_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050214_21v4,능력요건-00108,NCS 능력 요구사항,용접,,,,,1601050214_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 플럭스코어드와이어 필릿용접 용접 지원자에게 관련된 NCS 능력단위는 플럭스코어드와이어 필릿용접이다. NCS 코드는 1601050215_21v4이고 세분류는 CO2용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050215_21v4,능력요건-00109,NCS 능력 요구사항,용접,,,,,1601050215_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 가용접 작업 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 가용접 작업이다. NCS 코드는 1601050405_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050405_21v3,능력요건-00110,NCS 능력 요구사항,용접,,,,,1601050405_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 결함부 보수용접 작업 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 결함부 보수용접 작업이다. NCS 코드는 1601050408_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050408_21v3,능력요건-00111,NCS 능력 요구사항,용접,,,,,1601050408_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 도면해독 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 도면해독이다. NCS 코드는 1601050402_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050402_21v3,능력요건-00112,NCS 능력 요구사항,용접,,,,,1601050402_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 맞대기용접 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 맞대기용접이다. NCS 코드는 1601050411_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050411_21v3,능력요건-00113,NCS 능력 요구사항,용접,,,,,1601050411_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 비드쌓기 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 비드쌓기이다. NCS 코드는 1601050410_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050410_21v3,능력요건-00114,NCS 능력 요구사항,용접,,,,,1601050410_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 장비설치 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 장비설치이다. NCS 코드는 1601050404_21v2이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050404_21v2,능력요건-00115,NCS 능력 요구사항,용접,,,,,1601050404_21v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 재료준비 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 재료준비이다. NCS 코드는 1601050403_21v2이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050403_21v2,능력요건-00116,NCS 능력 요구사항,용접,,,,,1601050403_21v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 파이프용접 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 파이프용접이다. NCS 코드는 1601050413_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050413_21v3,능력요건-00117,NCS 능력 요구사항,용접,,,,,1601050413_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접 필릿용접 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접 필릿용접이다. NCS 코드는 1601050412_21v3이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050412_21v3,능력요건-00118,NCS 능력 요구사항,용접,,,,,1601050412_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스메탈아크용접부 검사 용접 지원자에게 관련된 NCS 능력단위는 가스메탈아크용접부 검사이다. NCS 코드는 1601050407_21v2이고 세분류는 가스메탈아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050407_21v2,능력요건-00119,NCS 능력 요구사항,용접,,,,,1601050407_21v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 가용접 작업 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 가용접 작업이다. NCS 코드는 1601050305_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050305_21v4,능력요건-00120,NCS 능력 요구사항,용접,,,,,1601050305_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 결함부 보수용접 작업 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 결함부 보수용접 작업이다. NCS 코드는 1601050308_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050308_21v4,능력요건-00121,NCS 능력 요구사항,용접,,,,,1601050308_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 도면해독 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 도면해독이다. NCS 코드는 1601050302_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050302_21v4,능력요건-00122,NCS 능력 요구사항,용접,,,,,1601050302_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 맞대기용접 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 맞대기용접이다. NCS 코드는 1601050311_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050311_21v4,능력요건-00123,NCS 능력 요구사항,용접,,,,,1601050311_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 비드쌓기 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 비드쌓기이다. NCS 코드는 1601050310_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050310_21v4,능력요건-00124,NCS 능력 요구사항,용접,,,,,1601050310_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 장비설치 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 장비설치이다. NCS 코드는 1601050304_21v3이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050304_21v3,능력요건-00125,NCS 능력 요구사항,용접,,,,,1601050304_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 재료준비 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 재료준비이다. NCS 코드는 1601050303_21v3이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050303_21v3,능력요건-00126,NCS 능력 요구사항,용접,,,,,1601050303_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 파이프용접 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 파이프용접이다. NCS 코드는 1601050313_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050313_21v4,능력요건-00127,NCS 능력 요구사항,용접,,,,,1601050313_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접 필릿용접 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접 필릿용접이다. NCS 코드는 1601050312_21v4이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050312_21v4,능력요건-00128,NCS 능력 요구사항,용접,,,,,1601050312_21v4,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스텅스텐아크용접부 검사 용접 지원자에게 관련된 NCS 능력단위는 가스텅스텐아크용접부 검사이다. NCS 코드는 1601050307_21v3이고 세분류는 가스텅스텐아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050307_21v3,능력요건-00129,NCS 능력 요구사항,용접,,,,,1601050307_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 서브머지드아크용접 후열 및 용접 후처리 작업 용접 지원자에게 관련된 NCS 능력단위는 서브머지드아크용접 후열 및 용접 후처리 작업이다. NCS 코드는 1601050516_21v3이고 세분류는 서브머지드아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050516_21v3,능력요건-00130,NCS 능력 요구사항,용접,,,,,1601050516_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 서브머지드아크용접부 검사 용접 지원자에게 관련된 NCS 능력단위는 서브머지드아크용접부 검사이다. NCS 코드는 1601050507_21v2이고 세분류는 서브머지드아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050507_21v2,능력요건-00131,NCS 능력 요구사항,용접,,,,,1601050507_21v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 가스용접 용접 지원자에게 관련된 NCS 능력단위는 가스용접이다. NCS 코드는 1601050004_21v1이고 세분류는 용접공통직무이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050004_21v1,능력요건-00132,NCS 능력 요구사항,용접,,,,,1601050004_21v1,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 저항용접부 검사 용접 지원자에게 관련된 NCS 능력단위는 저항용접부 검사이다. NCS 코드는 1601050708_22v1이고 세분류는 저항용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050708_22v1,능력요건-00133,NCS 능력 요구사항,용접,,,,,1601050708_22v1,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 가용접 작업 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 가용접 작업이다. NCS 코드는 1601050105_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050105_21v3,능력요건-00134,NCS 능력 요구사항,용접,,,,,1601050105_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 결함부 보수용접 작업 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 결함부 보수용접 작업이다. NCS 코드는 1601050108_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050108_21v3,능력요건-00135,NCS 능력 요구사항,용접,,,,,1601050108_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 도면해독 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 도면해독이다. NCS 코드는 1601050102_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050102_21v3,능력요건-00136,NCS 능력 요구사항,용접,,,,,1601050102_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 맞대기용접 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 맞대기용접이다. NCS 코드는 1601050111_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050111_21v3,능력요건-00137,NCS 능력 요구사항,용접,,,,,1601050111_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 비드쌓기 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 비드쌓기이다. NCS 코드는 1601050110_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050110_21v3,능력요건-00138,NCS 능력 요구사항,용접,,,,,1601050110_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 장비설치 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 장비설치이다. NCS 코드는 1601050104_21v2이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050104_21v2,능력요건-00139,NCS 능력 요구사항,용접,,,,,1601050104_21v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 재료준비 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 재료준비이다. NCS 코드는 1601050103_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050103_21v3,능력요건-00140,NCS 능력 요구사항,용접,,,,,1601050103_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 파이프용접 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 파이프용접이다. NCS 코드는 1601050113_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050113_21v3,능력요건-00141,NCS 능력 요구사항,용접,,,,,1601050113_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접 필릿용접 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접 필릿용접이다. NCS 코드는 1601050112_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050112_21v3,능력요건-00142,NCS 능력 요구사항,용접,,,,,1601050112_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
용접 - 피복아크용접부 검사 용접 지원자에게 관련된 NCS 능력단위는 피복아크용접부 검사이다. NCS 코드는 1601050107_21v3이고 세분류는 피복아크용접이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 용접 NCS 코드 1601050107_21v3,능력요건-00143,NCS 능력 요구사항,용접,,,,,1601050107_21v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
"건설기계운전 자격·능력 요구사항 지원 직종은 건설기계운전이다. 관련 NCS 능력단위는 119개다. 지원 장비에 맞는 운전 자격(핵심, 하나 이상): 굴착기운전기능사, 지게차운전기능사, 기중기운전기능사, 로더운전기능사, 롤러운전기능사, 불도저운전기능사, 천공기운전기능사, 타워크레인운전기능사, 천장크레인운전기능사, 컨테이너크레인운전기능사. 자격 그룹은 직종 관련성 기준이며 법적 필수 여부는 별도 확인한다. 검토 상태는 사람 검토 전 자동 추천이다. 직종 건설기계운전",직종요건-10,직종 자격·능력 요약,건설기계운전,,,,,,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 깎기 건설기계운전 지원자에게 관련된 NCS 능력단위는 깎기이다. NCS 코드는 1407010606_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010606_16v2,능력요건-00144,NCS 능력 요구사항,건설기계운전,,,,,1407010606_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 메우기 건설기계운전 지원자에게 관련된 NCS 능력단위는 메우기이다. NCS 코드는 1407010608_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010608_16v2,능력요건-00145,NCS 능력 요구사항,건설기계운전,,,,,1407010608_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 선택장치 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 선택장치 작업이다. NCS 코드는 1407010609_22v3이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010609_22v3,능력요건-00146,NCS 능력 요구사항,건설기계운전,,,,,1407010609_22v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 쌓기 건설기계운전 지원자에게 관련된 NCS 능력단위는 쌓기이다. NCS 코드는 1407010607_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010607_16v2,능력요건-00147,NCS 능력 요구사항,건설기계운전,,,,,1407010607_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 안전ᆞ환경관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 안전ᆞ환경관리이다. NCS 코드는 1407010610_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010610_16v2,능력요건-00148,NCS 능력 요구사항,건설기계운전,,,,,1407010610_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 운전 전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 운전 전 점검이다. NCS 코드는 1407010602_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010602_16v2,능력요건-00149,NCS 능력 요구사항,건설기계운전,,,,,1407010602_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 후 점검이다. NCS 코드는 1407010611_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010611_16v2,능력요건-00150,NCS 능력 요구사항,건설기계운전,,,,,1407010611_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업상황 파악 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업상황 파악이다. NCS 코드는 1407010601_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010601_16v2,능력요건-00151,NCS 능력 요구사항,건설기계운전,,,,,1407010601_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 장비 시운전 건설기계운전 지원자에게 관련된 NCS 능력단위는 장비 시운전이다. NCS 코드는 1407010603_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010603_16v2,능력요건-00152,NCS 능력 요구사항,건설기계운전,,,,,1407010603_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 주행 건설기계운전 지원자에게 관련된 NCS 능력단위는 주행이다. NCS 코드는 1407010604_16v2이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010604_16v2,능력요건-00153,NCS 능력 요구사항,건설기계운전,,,,,1407010604_16v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 터파기 건설기계운전 지원자에게 관련된 NCS 능력단위는 터파기이다. NCS 코드는 1407010613_22v3이고 세분류는 굴착기운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010613_22v3,능력요건-00154,NCS 능력 요구사항,건설기계운전,,,,,1407010613_22v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 신호체계 확인 건설기계운전 지원자에게 관련된 NCS 능력단위는 신호체계 확인이다. NCS 코드는 1407050105_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050105_24v3,능력요건-00155,NCS 능력 요구사항,건설기계운전,,,,,1407050105_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 인양작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 인양작업이다. NCS 코드는 1407050106_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050106_24v3,능력요건-00156,NCS 능력 요구사항,건설기계운전,,,,,1407050106_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 전 안전교육 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 전 안전교육이다. NCS 코드는 1407050103_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050103_24v3,능력요건-00157,NCS 능력 요구사항,건설기계운전,,,,,1407050103_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 전 장비조립·점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 전 장비조립·점검이다. NCS 코드는 1407050104_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050104_24v3,능력요건-00158,NCS 능력 요구사항,건설기계운전,,,,,1407050104_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 후 장비점검·안전조치 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 후 장비점검·안전조치이다. NCS 코드는 1407050112_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050112_24v3,능력요건-00159,NCS 능력 요구사항,건설기계운전,,,,,1407050112_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
